ID	speed	period	warning	pair
4710	37	after	yes	14
4711	37	after	yes	14
4712	37	after	yes	14
4713	38	after	yes	14
4714	38	after	yes	14
4715	38	after	yes	14
4716	38	after	yes	14
4717	38	after	yes	14
4718	38	after	yes	14
4719	38	after	yes	14
4720	38	after	yes	14
4721	38	after	yes	14
4722	38	after	yes	14
4723	38	after	yes	14
4724	39	after	yes	14
4725	39	after	yes	14
4726	39	after	yes	14
4727	39	after	yes	14
4728	39	after	yes	14
4729	39	after	yes	14
4730	39	after	yes	14
4731	39	after	yes	14
4732	39	after	yes	14
4733	39	after	yes	14
4734	39	after	yes	14
4735	40	after	yes	14
4736	40	after	yes	14
4737	40	after	yes	14
4738	40	after	yes	14
4739	40	after	yes	14
4740	40	after	yes	14
4741	40	after	yes	14
4742	40	after	yes	14
4743	40	after	yes	14
4744	41	after	yes	14
4745	41	after	yes	14
4746	41	after	yes	14
4747	41	after	yes	14
4748	41	after	yes	14
4749	42	after	yes	14
4750	42	after	yes	14
4751	42	after	yes	14
4752	42	after	yes	14
4753	42	after	yes	14
4754	43	after	yes	14
4755	43	after	yes	14
4756	43	after	yes	14
4757	43	after	yes	14
4758	43	after	yes	14
4759	43	after	yes	14
4760	43	after	yes	14
4761	43	after	yes	14
4762	43	after	yes	14
4763	44	after	yes	14
4764	44	after	yes	14
4765	44	after	yes	14
4766	44	after	yes	14
4767	44	after	yes	14
4768	44	after	yes	14
4769	44	after	yes	14
4770	44	after	yes	14
4771	44	after	yes	14
4772	44	after	yes	14
4773	45	after	yes	14
4774	45	after	yes	14
4775	45	after	yes	14
4776	45	after	yes	14
4777	46	after	yes	14
4778	46	after	yes	14
4779	46	after	yes	14
4780	46	after	yes	14
4781	46	after	yes	14
4782	46	after	yes	14
4783	46	after	yes	14
4784	46	after	yes	14
4785	47	after	yes	14
4786	47	after	yes	14
4787	47	after	yes	14
4788	47	after	yes	14
4789	48	after	yes	14
4790	48	after	yes	14
4791	49	after	yes	14
4792	49	after	yes	14
4793	49	after	yes	14
4794	49	after	yes	14
4795	49	after	yes	14
4796	52	after	yes	14
4797	52	after	yes	14
4798	53	after	yes	14
4799	54	after	yes	14
4800	59	after	yes	14
4801	32	pre	no	13
4802	33	pre	no	13
4803	33	pre	no	13
4804	33	pre	no	13
4805	34	pre	no	13
4806	35	pre	no	13
4807	35	pre	no	13
4808	36	pre	no	13
4809	37	pre	no	13
4810	37	pre	no	13
4811	37	pre	no	13
4812	37	pre	no	13
4813	37	pre	no	13
4814	38	pre	no	13
4815	38	pre	no	13
4816	38	pre	no	13
4817	38	pre	no	13
4818	38	pre	no	13
4819	39	pre	no	13
4820	39	pre	no	13
4821	39	pre	no	13
4822	39	pre	no	13
4823	39	pre	no	13
4824	39	pre	no	13
4825	40	pre	no	13
4826	40	pre	no	13
4827	40	pre	no	13
4828	40	pre	no	13
4829	40	pre	no	13
4830	40	pre	no	13
4831	40	pre	no	13
4832	40	pre	no	13
4833	40	pre	no	13
4834	41	pre	no	13
4835	41	pre	no	13
4836	41	pre	no	13
4837	42	pre	no	13
4838	42	pre	no	13
4839	42	pre	no	13
4840	42	pre	no	13
4841	42	pre	no	13
4842	42	pre	no	13
4843	42	pre	no	13
4844	42	pre	no	13
4845	43	pre	no	13
4846	43	pre	no	13
4847	43	pre	no	13
4848	44	pre	no	13
4849	44	pre	no	13
4850	44	pre	no	13
4851	44	pre	no	13
4852	44	pre	no	13
4853	44	pre	no	13
4854	44	pre	no	13
4855	45	pre	no	13
4856	45	pre	no	13
4857	45	pre	no	13
4858	45	pre	no	13
4859	45	pre	no	13
4860	46	pre	no	13
4861	46	pre	no	13
4862	46	pre	no	13
4863	46	pre	no	13
4864	46	pre	no	13
4865	47	pre	no	13
4866	47	pre	no	13
4867	47	pre	no	13
4868	48	pre	no	13
4869	48	pre	no	13
4870	48	pre	no	13
4871	48	pre	no	13
4872	48	pre	no	13
4873	49	pre	no	13
4874	49	pre	no	13
4875	49	pre	no	13
4876	49	pre	no	13
4877	49	pre	no	13
4878	50	pre	no	13
4879	50	pre	no	13
4880	50	pre	no	13
4881	51	pre	no	13
4882	51	pre	no	13
4883	51	pre	no	13
4884	51	pre	no	13
4885	52	pre	no	13
4886	52	pre	no	13
4887	53	pre	no	13
4888	53	pre	no	13
4889	54	pre	no	13
4890	54	pre	no	13
4891	55	pre	no	13
4892	55	pre	no	13
4893	55	pre	no	13
4894	55	pre	no	13
4895	55	pre	no	13
4896	56	pre	no	13
4897	57	pre	no	13
4898	58	pre	no	13
4899	59	pre	no	13
4900	65	pre	no	13
4901	31	pre	no	14
4902	34	pre	no	14
4903	35	pre	no	14
4904	36	pre	no	14
4905	37	pre	no	14
4906	38	pre	no	14
4907	38	pre	no	14
4908	39	pre	no	14
4909	39	pre	no	14
4910	39	pre	no	14
4911	39	pre	no	14
4912	39	pre	no	14
4913	40	pre	no	14
4914	40	pre	no	14
4915	40	pre	no	14
4916	40	pre	no	14
4917	40	pre	no	14
4918	40	pre	no	14
4919	40	pre	no	14
4920	40	pre	no	14
4921	40	pre	no	14
4922	41	pre	no	14
4923	41	pre	no	14
4924	41	pre	no	14
4925	41	pre	no	14
4926	41	pre	no	14
4927	41	pre	no	14
4928	41	pre	no	14
4929	41	pre	no	14
4930	42	pre	no	14
4931	42	pre	no	14
4932	42	pre	no	14
4933	42	pre	no	14
4934	42	pre	no	14
4935	42	pre	no	14
4936	42	pre	no	14
4937	42	pre	no	14
4938	42	pre	no	14
4939	43	pre	no	14
4940	43	pre	no	14
4941	43	pre	no	14
4942	43	pre	no	14
4943	43	pre	no	14
4944	44	pre	no	14
4945	44	pre	no	14
4946	44	pre	no	14
4947	44	pre	no	14
4948	44	pre	no	14
4949	45	pre	no	14
4950	45	pre	no	14
4951	45	pre	no	14
4952	45	pre	no	14
4953	45	pre	no	14
4954	45	pre	no	14
4955	45	pre	no	14
4956	45	pre	no	14
4957	45	pre	no	14
4958	46	pre	no	14
4959	46	pre	no	14
4960	46	pre	no	14
4961	46	pre	no	14
4962	46	pre	no	14
4963	46	pre	no	14
4964	46	pre	no	14
4965	46	pre	no	14
4966	46	pre	no	14
4967	46	pre	no	14
4968	46	pre	no	14
4969	47	pre	no	14
4970	47	pre	no	14
4971	47	pre	no	14
4972	47	pre	no	14
4973	47	pre	no	14
4974	47	pre	no	14
4975	48	pre	no	14
4976	48	pre	no	14
4977	48	pre	no	14
4978	48	pre	no	14
4979	48	pre	no	14
4980	48	pre	no	14
4981	49	pre	no	14
4982	49	pre	no	14
4983	49	pre	no	14
4984	49	pre	no	14
4985	50	pre	no	14
4986	50	pre	no	14
4987	50	pre	no	14
4988	50	pre	no	14
4989	50	pre	no	14
4990	51	pre	no	14
4991	51	pre	no	14
4992	51	pre	no	14
4993	52	pre	no	14
4994	52	pre	no	14
4995	52	pre	no	14
4996	52	pre	no	14
4997	54	pre	no	14
4998	54	pre	no	14
4999	55	pre	no	14
5000	63	pre	no	14
5001	35	after	no	14
5002	35	after	no	14
5003	37	after	no	14
5004	37	after	no	14
5005	38	after	no	14
5006	38	after	no	14
5007	38	after	no	14
5008	38	after	no	14
5009	38	after	no	14
5010	39	after	no	14
5011	39	after	no	14
5012	40	after	no	14
5013	40	after	no	14
5014	40	after	no	14
5015	40	after	no	14
5016	40	after	no	14
5017	40	after	no	14
5018	40	after	no	14
5019	40	after	no	14
5020	40	after	no	14
5021	40	after	no	14
5022	41	after	no	14
5023	41	after	no	14
5024	41	after	no	14
5025	41	after	no	14
5026	41	after	no	14
5027	41	after	no	14
5028	41	after	no	14
5029	41	after	no	14
5030	41	after	no	14
5031	41	after	no	14
5032	41	after	no	14
5033	42	after	no	14
5034	42	after	no	14
5035	42	after	no	14
5036	42	after	no	14
5037	42	after	no	14
5038	42	after	no	14
5039	42	after	no	14
5040	42	after	no	14
5041	43	after	no	14
5042	43	after	no	14
5043	43	after	no	14
5044	43	after	no	14
5045	43	after	no	14
5046	43	after	no	14
5047	43	after	no	14
5048	43	after	no	14
5049	43	after	no	14
5050	43	after	no	14
5051	43	after	no	14
5052	43	after	no	14
5053	43	after	no	14
5054	44	after	no	14
5055	44	after	no	14
5056	44	after	no	14
5057	44	after	no	14
5058	45	after	no	14
5059	45	after	no	14
5060	45	after	no	14
5061	45	after	no	14
5062	45	after	no	14
5063	45	after	no	14
5064	45	after	no	14
5065	45	after	no	14
5066	46	after	no	14
5067	46	after	no	14
5068	46	after	no	14
5069	46	after	no	14
5070	46	after	no	14
5071	46	after	no	14
5072	46	after	no	14
5073	46	after	no	14
5074	47	after	no	14
5075	47	after	no	14
5076	47	after	no	14
5077	47	after	no	14
5078	47	after	no	14
5079	48	after	no	14
5080	48	after	no	14
5081	48	after	no	14
5082	48	after	no	14
5083	49	after	no	14
5084	49	after	no	14
5085	49	after	no	14
5086	49	after	no	14
5087	49	after	no	14
5088	49	after	no	14
5089	50	after	no	14
5090	50	after	no	14
5091	50	after	no	14
5092	50	after	no	14
5093	51	after	no	14
5094	52	after	no	14
5095	52	after	no	14
5096	52	after	no	14
5097	53	after	no	14
5098	56	after	no	14
5099	59	after	no	14
5100	60	after	no	14
5101	34	after	no	13
5102	35	after	no	13
5103	36	after	no	13
5104	37	after	no	13
5105	37	after	no	13
5106	38	after	no	13
5107	38	after	no	13
5108	38	after	no	13
5109	38	after	no	13
5110	38	after	no	13
5111	39	after	no	13
5112	40	after	no	13
5113	40	after	no	13
5114	40	after	no	13
5115	41	after	no	13
5116	41	after	no	13
5117	41	after	no	13
5118	41	after	no	13
5119	42	after	no	13
5120	42	after	no	13
5121	42	after	no	13
5122	42	after	no	13
5123	43	after	no	13
5124	43	after	no	13
5125	43	after	no	13
5126	44	after	no	13
5127	44	after	no	13
5128	44	after	no	13
5129	44	after	no	13
5130	44	after	no	13
5131	44	after	no	13
5132	45	after	no	13
5133	45	after	no	13
5134	45	after	no	13
5135	45	after	no	13
5136	46	after	no	13
5137	46	after	no	13
5138	46	after	no	13
5139	47	after	no	13
5140	47	after	no	13
5141	47	after	no	13
5142	48	after	no	13
5143	48	after	no	13
5144	48	after	no	13
5145	48	after	no	13
5146	48	after	no	13
5147	49	after	no	13
5148	49	after	no	13
5149	49	after	no	13
5150	49	after	no	13
5151	50	after	no	13
5152	50	after	no	13
5153	50	after	no	13
5154	50	after	no	13
5155	50	after	no	13
5156	50	after	no	13
5157	51	after	no	13
5158	51	after	no	13
5159	51	after	no	13
5160	51	after	no	13
5161	51	after	no	13
5162	52	after	no	13
5163	52	after	no	13
5164	52	after	no	13
5165	52	after	no	13
5166	52	after	no	13
5167	53	after	no	13
5168	53	after	no	13
5169	53	after	no	13
5170	54	after	no	13
5171	54	after	no	13
5172	54	after	no	13
5173	55	after	no	13
5174	55	after	no	13
5175	55	after	no	13
5176	55	after	no	13
5177	55	after	no	13
5178	56	after	no	13
5179	56	after	no	13
5180	56	after	no	13
5181	56	after	no	13
5182	56	after	no	13
5183	57	after	no	13
5184	57	after	no	13
5185	58	after	no	13
5186	59	after	no	13
5187	59	after	no	13
5188	59	after	no	13
5189	61	after	no	13
5190	62	after	no	13
5191	62	after	no	13
5192	62	after	no	13
5193	62	after	no	13
5194	62	after	no	13
5195	63	after	no	13
5196	64	after	no	13
5197	64	after	no	13
5198	64	after	no	13
5199	65	after	no	13
5200	67	after	no	13
5201	26	pre	no	3
5202	26	pre	no	3
5203	26	pre	no	3
5204	27	pre	no	3
5205	28	pre	no	3
5206	28	pre	no	3
5207	29	pre	no	3
5208	30	pre	no	3
5209	31	pre	no	3
5210	31	pre	no	3
5211	32	pre	no	3
5212	32	pre	no	3
5213	32	pre	no	3
5214	32	pre	no	3
5215	32	pre	no	3
5216	32	pre	no	3
5217	33	pre	no	3
5218	33	pre	no	3
5219	33	pre	no	3
5220	33	pre	no	3
5221	33	pre	no	3
5222	33	pre	no	3
5223	33	pre	no	3
5224	34	pre	no	3
5225	34	pre	no	3
5226	34	pre	no	3
5227	34	pre	no	3
5228	35	pre	no	3
5229	35	pre	no	3
5230	35	pre	no	3
5231	35	pre	no	3
5232	35	pre	no	3
5233	35	pre	no	3
5234	35	pre	no	3
5235	35	pre	no	3
5236	35	pre	no	3
5237	35	pre	no	3
5238	36	pre	no	3
5239	36	pre	no	3
5240	36	pre	no	3
5241	36	pre	no	3
5242	36	pre	no	3
5243	37	pre	no	3
5244	37	pre	no	3
5245	37	pre	no	3
5246	37	pre	no	3
5247	37	pre	no	3
5248	37	pre	no	3
5249	37	pre	no	3
5250	37	pre	no	3
5251	38	pre	no	3
5252	38	pre	no	3
5253	38	pre	no	3
5254	38	pre	no	3
5255	38	pre	no	3
5256	38	pre	no	3
5257	39	pre	no	3
5258	39	pre	no	3
5259	39	pre	no	3
5260	39	pre	no	3
5261	39	pre	no	3
5262	40	pre	no	3
5263	40	pre	no	3
5264	40	pre	no	3
5265	40	pre	no	3
5266	40	pre	no	3
5267	40	pre	no	3
5268	41	pre	no	3
5269	41	pre	no	3
5270	41	pre	no	3
5271	41	pre	no	3
5272	41	pre	no	3
5273	41	pre	no	3
5274	41	pre	no	3
5275	41	pre	no	3
5276	42	pre	no	3
5277	42	pre	no	3
5278	42	pre	no	3
5279	42	pre	no	3
5280	43	pre	no	3
5281	43	pre	no	3
5282	43	pre	no	3
5283	43	pre	no	3
5284	43	pre	no	3
5285	44	pre	no	3
5286	44	pre	no	3
5287	44	pre	no	3
5288	44	pre	no	3
5289	45	pre	no	3
5290	45	pre	no	3
5291	45	pre	no	3
5292	46	pre	no	3
5293	47	pre	no	3
5294	47	pre	no	3
5295	48	pre	no	3
5296	48	pre	no	3
5297	50	pre	no	3
5298	50	pre	no	3
5299	52	pre	no	3
5300	55	pre	no	3
5301	22	after	no	3
5302	25	after	no	3
5303	26	after	no	3
5304	26	after	no	3
5305	28	after	no	3
5306	28	after	no	3
5307	28	after	no	3
5308	29	after	no	3
5309	29	after	no	3
5310	30	after	no	3
5311	30	after	no	3
5312	30	after	no	3
5313	30	after	no	3
5314	30	after	no	3
5315	30	after	no	3
5316	30	after	no	3
5317	31	after	no	3
5318	31	after	no	3
5319	31	after	no	3
5320	31	after	no	3
5321	31	after	no	3
5322	32	after	no	3
5323	32	after	no	3
5324	32	after	no	3
5325	32	after	no	3
5326	32	after	no	3
5327	32	after	no	3
5328	32	after	no	3
5329	32	after	no	3
5330	32	after	no	3
5331	33	after	no	3
5332	33	after	no	3
5333	33	after	no	3
5334	33	after	no	3
5335	33	after	no	3
5336	33	after	no	3
5337	33	after	no	3
5338	34	after	no	3
5339	34	after	no	3
5340	34	after	no	3
5341	34	after	no	3
5342	34	after	no	3
5343	34	after	no	3
5344	34	after	no	3
5345	35	after	no	3
5346	35	after	no	3
5347	35	after	no	3
5348	35	after	no	3
5349	35	after	no	3
5350	35	after	no	3
5351	36	after	no	3
5352	36	after	no	3
5353	36	after	no	3
5354	36	after	no	3
5355	37	after	no	3
5356	37	after	no	3
5357	37	after	no	3
5358	37	after	no	3
5359	37	after	no	3
5360	37	after	no	3
5361	37	after	no	3
5362	37	after	no	3
5363	38	after	no	3
5364	38	after	no	3
5365	38	after	no	3
5366	38	after	no	3
5367	38	after	no	3
5368	38	after	no	3
5369	39	after	no	3
5370	39	after	no	3
5371	39	after	no	3
5372	39	after	no	3
5373	39	after	no	3
5374	40	after	no	3
5375	40	after	no	3
5376	40	after	no	3
5377	40	after	no	3
5378	41	after	no	3
5379	41	after	no	3
5380	41	after	no	3
5381	41	after	no	3
5382	42	after	no	3
5383	42	after	no	3
5384	43	after	no	3
5385	43	after	no	3
5386	43	after	no	3
5387	43	after	no	3
5388	43	after	no	3
5389	44	after	no	3
5390	44	after	no	3
5391	45	after	no	3
5392	49	after	no	3
5393	49	after	no	3
5394	49	after	no	3
5395	50	after	no	3
5396	50	after	no	3
5397	51	after	no	3
5398	51	after	no	3
5399	54	after	no	3
5400	54	after	no	3
5401	28	pre	no	5
5402	29	pre	no	5
5403	30	pre	no	5
5404	30	pre	no	5
5405	31	pre	no	5
5406	31	pre	no	5
5407	32	pre	no	5
5408	32	pre	no	5
5409	32	pre	no	5
5410	32	pre	no	5
5411	33	pre	no	5
5412	34	pre	no	5
5413	34	pre	no	5
5414	34	pre	no	5
5415	34	pre	no	5
5416	34	pre	no	5
5417	35	pre	no	5
5418	35	pre	no	5
5419	35	pre	no	5
5420	35	pre	no	5
5421	35	pre	no	5
5422	35	pre	no	5
5423	35	pre	no	5
5424	36	pre	no	5
5425	36	pre	no	5
5426	36	pre	no	5
5427	36	pre	no	5
5428	36	pre	no	5
5429	36	pre	no	5
5430	36	pre	no	5
5431	37	pre	no	5
5432	37	pre	no	5
5433	37	pre	no	5
5434	37	pre	no	5
5435	37	pre	no	5
5436	37	pre	no	5
5437	37	pre	no	5
5438	37	pre	no	5
5439	37	pre	no	5
5440	38	pre	no	5
5441	38	pre	no	5
5442	38	pre	no	5
5443	38	pre	no	5
5444	38	pre	no	5
5445	38	pre	no	5
5446	38	pre	no	5
5447	38	pre	no	5
5448	38	pre	no	5
5449	38	pre	no	5
5450	38	pre	no	5
5451	39	pre	no	5
5452	39	pre	no	5
5453	39	pre	no	5
5454	39	pre	no	5
5455	39	pre	no	5
5456	39	pre	no	5
5457	39	pre	no	5
5458	39	pre	no	5
5459	40	pre	no	5
5460	40	pre	no	5
5461	40	pre	no	5
5462	40	pre	no	5
5463	40	pre	no	5
5464	40	pre	no	5
5465	40	pre	no	5
5466	40	pre	no	5
5467	40	pre	no	5
5468	40	pre	no	5
5469	40	pre	no	5
5470	41	pre	no	5
5471	41	pre	no	5
5472	41	pre	no	5
5473	41	pre	no	5
5474	41	pre	no	5
5475	42	pre	no	5
5476	42	pre	no	5
5477	42	pre	no	5
5478	42	pre	no	5
5479	42	pre	no	5
5480	43	pre	no	5
5481	43	pre	no	5
5482	43	pre	no	5
5483	43	pre	no	5
5484	43	pre	no	5
5485	43	pre	no	5
5486	43	pre	no	5
5487	43	pre	no	5
5488	44	pre	no	5
5489	44	pre	no	5
5490	44	pre	no	5
5491	44	pre	no	5
5492	44	pre	no	5
5493	45	pre	no	5
5494	46	pre	no	5
5495	47	pre	no	5
5496	48	pre	no	5
5497	48	pre	no	5
5498	50	pre	no	5
5499	51	pre	no	5
5500	51	pre	no	5
5501	30	after	no	5
5502	31	after	no	5
5503	31	after	no	5
5504	32	after	no	5
5505	32	after	no	5
5506	32	after	no	5
5507	33	after	no	5
5508	33	after	no	5
5509	33	after	no	5
5510	34	after	no	5
5511	34	after	no	5
5512	34	after	no	5
5513	34	after	no	5
5514	34	after	no	5
5515	34	after	no	5
5516	34	after	no	5
5517	34	after	no	5
5518	35	after	no	5
5519	35	after	no	5
5520	35	after	no	5
5521	35	after	no	5
5522	35	after	no	5
5523	35	after	no	5
5524	36	after	no	5
5525	36	after	no	5
5526	36	after	no	5
5527	36	after	no	5
5528	36	after	no	5
5529	36	after	no	5
5530	36	after	no	5
5531	36	after	no	5
5532	36	after	no	5
5533	36	after	no	5
5534	36	after	no	5
5535	36	after	no	5
5536	37	after	no	5
5537	37	after	no	5
5538	37	after	no	5
5539	37	after	no	5
5540	37	after	no	5
5541	37	after	no	5
5542	37	after	no	5
5543	37	after	no	5
5544	38	after	no	5
5545	38	after	no	5
5546	38	after	no	5
5547	38	after	no	5
5548	38	after	no	5
5549	38	after	no	5
5550	38	after	no	5
5551	38	after	no	5
5552	38	after	no	5
5553	38	after	no	5
5554	38	after	no	5
5555	38	after	no	5
5556	38	after	no	5
5557	39	after	no	5
5558	39	after	no	5
5559	39	after	no	5
5560	39	after	no	5
5561	39	after	no	5
5562	40	after	no	5
5563	40	after	no	5
5564	40	after	no	5
5565	40	after	no	5
5566	40	after	no	5
5567	40	after	no	5
5568	40	after	no	5
5569	40	after	no	5
5570	40	after	no	5
5571	40	after	no	5
5572	40	after	no	5
5573	41	after	no	5
5574	41	after	no	5
5575	41	after	no	5
5576	41	after	no	5
5577	41	after	no	5
5578	41	after	no	5
5579	41	after	no	5
5580	41	after	no	5
5581	41	after	no	5
5582	41	after	no	5
5583	42	after	no	5
5584	42	after	no	5
5585	42	after	no	5
5586	43	after	no	5
5587	43	after	no	5
5588	43	after	no	5
5589	44	after	no	5
5590	46	after	no	5
5591	46	after	no	5
5592	47	after	no	5
5593	47	after	no	5
5594	47	after	no	5
5595	50	after	no	5
5596	51	after	no	5
5597	51	after	no	5
5598	51	after	no	5
5599	54	after	no	5
5600	54	after	no	5
5601	32	later	yes	1
5602	30	later	yes	1
5603	36	later	yes	1
5604	33	later	yes	1
5605	35	later	yes	1
5606	37	later	yes	1
5607	34	later	yes	1
5608	41	later	yes	1
5609	34	later	yes	1
5610	35	later	yes	1
5611	39	later	yes	1
5612	38	later	yes	1
5613	34	later	yes	1
5614	27	later	yes	1
5615	34	later	yes	1
5616	37	later	yes	1
5617	42	later	yes	1
5618	33	later	yes	1
5619	29	later	yes	1
5620	42	later	yes	1
5621	30	later	yes	1
5622	37	later	yes	1
5623	33	later	yes	1
5624	31	later	yes	1
5625	28	later	yes	1
5626	35	later	yes	1
5627	30	later	yes	1
5628	33	later	yes	1
5629	44	later	yes	1
5630	31	later	yes	1
5631	37	later	yes	1
5632	37	later	yes	1
5633	31	later	yes	1
5634	33	later	yes	1
5635	38	later	yes	1
5636	35	later	yes	1
5637	32	later	yes	1
5638	34	later	yes	1
5639	45	later	yes	1
5640	34	later	yes	1
5641	35	later	yes	1
5642	36	later	yes	1
5643	34	later	yes	1
5644	37	later	yes	1
5645	33	later	yes	1
5646	42	later	yes	1
5647	39	later	yes	1
5648	37	later	yes	1
5649	32	later	yes	1
5650	37	later	yes	1
5651	35	later	yes	1
5652	41	later	yes	1
5653	39	later	yes	1
5654	35	later	yes	1
5655	37	later	yes	1
5656	33	later	yes	1
5657	27	later	yes	1
5658	34	later	yes	1
5659	36	later	yes	1
5660	21	later	yes	1
5661	33	later	yes	1
5662	51	later	yes	1
5663	45	later	yes	1
5664	45	later	yes	1
5665	41	later	yes	1
5666	25	later	yes	1
5667	31	later	yes	1
5668	30	later	yes	1
5669	36	later	yes	1
5670	29	later	yes	1
5671	41	later	yes	1
5672	33	later	yes	1
5673	32	later	yes	1
5674	39	later	yes	1
5675	34	later	yes	1
5676	43	later	yes	1
5677	32	later	yes	1
5678	35	later	yes	1
5679	35	later	yes	1
5680	30	later	yes	1
5681	31	later	yes	1
5682	31	later	yes	1
5683	35	later	yes	1
5684	31	later	yes	1
5685	22	later	yes	1
5686	32	later	yes	1
5687	41	later	yes	1
5688	32	later	yes	1
5689	31	later	yes	1
5690	27	later	yes	1
5691	36	later	yes	1
5692	34	later	yes	1
5693	40	later	yes	1
5694	38	later	yes	1
5695	41	later	yes	1
5696	43	later	yes	1
5697	35	later	yes	1
5698	30	later	yes	1
5699	32	later	yes	1
5700	25	later	yes	1
5701	47	later	no	1
5702	34	later	no	1
5703	36	later	no	1
5704	41	later	no	1
5705	32	later	no	1
5706	34	later	no	1
5707	37	later	no	1
5708	35	later	no	1
5709	40	later	no	1
5710	38	later	no	1
5711	39	later	no	1
5712	38	later	no	1
5713	35	later	no	1
5714	27	later	no	1
5715	41	later	no	1
5716	33	later	no	1
5717	40	later	no	1
5718	39	later	no	1
5719	36	later	no	1
5720	40	later	no	1
5721	35	later	no	1
5722	26	later	no	1
5723	33	later	no	1
5724	34	later	no	1
5725	33	later	no	1
5726	48	later	no	1
5727	40	later	no	1
5728	36	later	no	1
5729	36	later	no	1
5730	40	later	no	1
5731	42	later	no	1
5732	47	later	no	1
5733	42	later	no	1
5734	37	later	no	1
5735	34	later	no	1
5736	35	later	no	1
5737	44	later	no	1
5738	30	later	no	1
5739	42	later	no	1
5740	54	later	no	1
5741	31	later	no	1
5742	29	later	no	1
5743	31	later	no	1
5744	34	later	no	1
5745	30	later	no	1
5746	32	later	no	1
5747	34	later	no	1
5748	42	later	no	1
5749	38	later	no	1
5750	29	later	no	1
5751	30	later	no	1
5752	37	later	no	1
5753	43	later	no	1
5754	42	later	no	1
5755	37	later	no	1
5756	40	later	no	1
5757	34	later	no	1
5758	34	later	no	1
5759	32	later	no	1
5760	28	later	no	1
5761	36	later	no	1
5762	35	later	no	1
5763	41	later	no	1
5764	36	later	no	1
5765	28	later	no	1
5766	34	later	no	1
5767	30	later	no	1
5768	39	later	no	1
5769	37	later	no	1
5770	38	later	no	1
5771	32	later	no	1
5772	35	later	no	1
5773	32	later	no	1
5774	31	later	no	1
5775	38	later	no	1
5776	34	later	no	1
5777	32	later	no	1
5778	48	later	no	1
5779	41	later	no	1
5780	30	later	no	1
5781	34	later	no	1
5782	28	later	no	1
5783	35	later	no	1
5784	33	later	no	1
5785	34	later	no	1
5786	28	later	no	1
5787	48	later	no	1
5788	35	later	no	1
5789	34	later	no	1
5790	38	later	no	1
5791	38	later	no	1
5792	40	later	no	1
5793	45	later	no	1
5794	40	later	no	1
5795	24	later	no	1
5796	32	later	no	1
5797	33	later	no	1
5798	52	later	no	1
5799	32	later	no	1
5800	39	later	no	1
5801	41	later	yes	2
5802	39	later	yes	2
5803	38	later	yes	2
5804	33	later	yes	2
5805	42	later	yes	2
5806	45	later	yes	2
5807	36	later	yes	2
5808	43	later	yes	2
5809	36	later	yes	2
5810	22	later	yes	2
5811	38	later	yes	2
5812	44	later	yes	2
5813	42	later	yes	2
5814	35	later	yes	2
5815	38	later	yes	2
5816	34	later	yes	2
5817	43	later	yes	2
5818	36	later	yes	2
5819	37	later	yes	2
5820	33	later	yes	2
5821	42	later	yes	2
5822	46	later	yes	2
5823	34	later	yes	2
5824	50	later	yes	2
5825	43	later	yes	2
5826	40	later	yes	2
5827	35	later	yes	2
5828	41	later	yes	2
5829	43	later	yes	2
5830	40	later	yes	2
5831	36	later	yes	2
5832	44	later	yes	2
5833	43	later	yes	2
5834	38	later	yes	2
5835	31	later	yes	2
5836	38	later	yes	2
5837	40	later	yes	2
5838	39	later	yes	2
5839	35	later	yes	2
5840	51	later	yes	2
5841	43	later	yes	2
5842	41	later	yes	2
5843	39	later	yes	2
5844	38	later	yes	2
5845	35	later	yes	2
5846	37	later	yes	2
5847	41	later	yes	2
5848	45	later	yes	2
5849	42	later	yes	2
5850	44	later	yes	2
5851	38	later	yes	2
5852	41	later	yes	2
5853	39	later	yes	2
5854	34	later	yes	2
5855	37	later	yes	2
5856	42	later	yes	2
5857	43	later	yes	2
5858	38	later	yes	2
5859	40	later	yes	2
5860	39	later	yes	2
5861	37	later	yes	2
5862	34	later	yes	2
5863	41	later	yes	2
5864	38	later	yes	2
5865	37	later	yes	2
5866	39	later	yes	2
5867	37	later	yes	2
5868	37	later	yes	2
5869	56	later	yes	2
5870	40	later	yes	2
5871	38	later	yes	2
5872	41	later	yes	2
5873	46	later	yes	2
5874	36	later	yes	2
5875	44	later	yes	2
5876	38	later	yes	2
5877	39	later	yes	2
5878	35	later	yes	2
5879	41	later	yes	2
5880	47	later	yes	2
5881	33	later	yes	2
5882	37	later	yes	2
5883	47	later	yes	2
5884	44	later	yes	2
5885	40	later	yes	2
5886	51	later	yes	2
5887	41	later	yes	2
5888	37	later	yes	2
5889	36	later	yes	2
5890	34	later	yes	2
5891	41	later	yes	2
5892	35	later	yes	2
5893	40	later	yes	2
5894	36	later	yes	2
5895	38	later	yes	2
5896	39	later	yes	2
5897	44	later	yes	2
5898	46	later	yes	2
5899	39	later	yes	2
5900	39	later	yes	2
5901	40	later	no	2
5902	42	later	no	2
5903	37	later	no	2
5904	42	later	no	2
5905	37	later	no	2
5906	35	later	no	2
5907	41	later	no	2
5908	33	later	no	2
5909	34	later	no	2
5910	39	later	no	2
5911	36	later	no	2
5912	35	later	no	2
5913	43	later	no	2
5914	32	later	no	2
5915	34	later	no	2
5916	35	later	no	2
5917	32	later	no	2
